Código CETIP	RDCO34
Código Mellon	945971
Emissão	4/15/2013
Vencimento	4/15/2023
Indexador	IPCA +
Taxa	0.057
PU	10000
Dias (juros)	Úteis
Atraso AM (meses)	1
Atraso PMT (du)	0
AM Total	False


Data	Juros Incorp.	Amortização	Amortização Extr.
4/15/2013	0	0	0
4/15/2014	0	0	0
4/15/2015	0	0	0
4/15/2016	0	0	0
4/17/2017	0	0	0
4/16/2018	0	0	0
4/15/2019	0	0	0
4/15/2020	0	0	0
4/15/2021	0	0.333333	0
4/18/2022	0	0.333333	0
4/17/2023	0	0.333334	0

