Código CETIP	1464114UNI
Código Mellon	BROLGAS
Data de Emissão	6/16/2014
Vencimento	5/21/2020
Indexador	% CDI
Taxa	1.045
PU	25000
Dias (juros)	Úteis
Atraso AM (meses)	0
Atraso PMT (du)	0
AM Total	False


Data	Juros Incorp.	Amortização	Amortização Extr.
6/16/2014	0	0	0
11/21/2014	0	0	0
5/21/2015	0	0	0
11/23/2015	0	0	0
5/23/2016	0	0	0
11/22/2016	0	0	0
5/23/2017	0	0	0
11/21/2017	0	0	0
5/22/2018	0	0	0
11/21/2018	0	0	0
5/21/2019	0	0	0
11/21/2019	0	0	0
5/20/2020	0	1	0

